,Building ID,total_mrr,netx_mrc,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity, Estimated Build Cost ,est_cost,b_id
1315,Bldg-384652,544.6,0.0,Atlanta,570 Main St NE,Atlanta,GA,30324,33.8241,-84.3686,On Zayo Network,Fiber Only,Office - Multi Tenant,371.62," $21,148.60 ",21148.6,Bldg-384652
1316,Bldg-384655,544.6,0.0,Atlanta,Bishop St,Atlanta,GA,30309,33.7948,-84.3883,On Zayo Network,Fiber Only,Residential - Multi Tenant,131.51," $13,945.30 ",13945.3,Bldg-384655
1317,Bldg-384657,814.44,0.0,Atlanta,4339 Highway 138 SW,Stockbridge,GA,30281,33.5957,-84.1243,On Zayo Network,On-Net,Cell Site,75260.56," $1,816,253.44 ",1816253.44,Bldg-384657
1318,Bldg-384714,1006.51,0.0,Atlanta,5378 Baker Rd,Acworth,GA,30101,34.0765,-84.6485,On Zayo Network,On-Net,Cell Site,23806.98," $581,367.52 ",581367.52,Bldg-384714
1319,Bldg-384816,1089.2,0.0,Atlanta,10185 Swaybranch Dr,Roswell,GA,30075,34.0362,-84.3387,On Zayo Network,On-Net,Cell Site,1104.54," $36,508.96 ",36508.96,Bldg-384816
1320,Bldg-384817,544.6,0.0,Atlanta,10800 Davis Dr,Alpharetta,GA,30009,34.0437,-84.3122,On Zayo Network,On-Net,Cell Site,1370.24," $42,885.76 ",42885.76,Bldg-384817
1321,Bldg-384843,544.6,0.0,Atlanta,8920 Eves Rd,Roswell,GA,30076,33.9986,-84.3046,On Zayo Network,Fiber Only,Cell Site,3079.67," $83,912.08 ",83912.08,Bldg-384843
1322,Bldg-384844,1089.2,0.0,Atlanta,2630 Ridgewood Rd NW,Atlanta,GA,30327,33.8275,-84.4541,On Zayo Network,Fiber Only,Cell Site,7346.02," $186,304.48 ",186304.48,Bldg-384844
1323,Bldg-384845,544.6,0.0,Atlanta,2030 Defoors Ferry Rd,Atlanta,GA,30318,33.8108,-84.4286,On Zayo Network,Fiber Only,Cell Site,2824.96," $77,799.04 ",77799.04,Bldg-384845
1324,Bldg-384846,1196.92,0.0,Atlanta,3380 Northside Dr,Atlanta,GA,30354,33.8458,-84.4072,On Zayo Network,Fiber Only,Cell Site,62.13," $11,863.90 ",11863.9,Bldg-384846
1325,Bldg-384847,544.6,0.0,Atlanta,2849 Overlook Pkwy,Atlanta,GA,30324,33.8683,-84.471,On Zayo Network,Fiber Only,Cell Site,1368.08," $42,833.92 ",42833.92,Bldg-384847
1326,Bldg-384848,534.99,0.0,Atlanta,755 Ferst,Atlanta,GA,30314,33.7758,-84.4017,On Zayo Network,Fiber Only,Cell Site,241.34," $17,240.20 ",17240.2,Bldg-384848
1327,Bldg-384850,544.6,0.0,Atlanta,5900 Heards Dr NW,Atlanta,GA,30328,33.9167,-84.4183,On Zayo Network,Fiber Only,Cell Site,616.08," $24,785.92 ",24785.92,Bldg-384850
1328,Bldg-384851,544.6,0.0,Atlanta,704 Cherry St,Atlanta,GA,30313,33.7742,-84.3952,On Zayo Network,Fiber Only,Cell Site,1048.53," $35,164.72 ",35164.72,Bldg-384851
1329,Bldg-384852,544.6,0.0,Atlanta,84 5th St NW,Atlanta,GA,30308,33.7762,-84.3901,On Zayo Network,Fiber Only,Cell Site,811.73," $29,481.52 ",29481.52,Bldg-384852
1330,Bldg-384855,544.6,0.0,Atlanta,385 Northyards Blvd NW,Atlanta,GA,30313,33.7691,-84.3997,On Zayo Network,Fiber Only,Cell Site,1110.89," $36,661.36 ",36661.36,Bldg-384855
1331,Bldg-384860,708.02,0.0,Atlanta,1393 Lucile Ave SE,Marietta,GA,30067,33.9426,-84.5116,On Zayo Network,On-Net,Cell Site,1194.68," $38,672.32 ",38672.32,Bldg-384860
1332,Bldg-384867,1429.87,0.0,Atlanta,1769 Sands Pl SE,Marietta,GA,30067,33.9156,-84.4881,On Zayo Network,Fiber Only,Cell Site,1985.59," $57,654.16 ",57654.16,Bldg-384867
1333,Bldg-385034,5722.64,0.0,Dallas,2500 Brennan Ave,Fort Worth,TX,76106,32.787996,-97.325818,On Zayo Network,Fiber Only,Office - Single Tenant,2641.59," $78,039.75 ",78039.75,Bldg-385034
1334,Bldg-385036,1430.66,0.0,Dallas,4680 McPherson Blvd,Fort Worth,TX,76123,32.604477,-97.396449,On Zayo Network,Fiber Only,Office - Single Tenant,23353.81," $595,845.25 ",595845.25,Bldg-385036
1335,Bldg-385037,1430.66,0.0,Dallas,5201 James Ave,Fort Worth,TX,76115,32.670181,-97.345019,On Zayo Network,Fiber Only,Office - Single Tenant,2509.17," $74,729.25 ",74729.25,Bldg-385037
1336,Bldg-385039,1430.66,0.0,Dallas,2500 N Houston St,Fort Worth,TX,76164,32.79053,-97.351579,On Zayo Network,Fiber Only,Office - Single Tenant,4502.28," $124,557.00 ",124557.0,Bldg-385039
1337,Bldg-385041,1430.66,0.0,Dallas,1289 Hemphill St,Fort Worth,TX,76104,32.730901,-97.331529,On Zayo Network,Fiber Only,Office - Single Tenant,813.08," $32,327.00 ",32327.0,Bldg-385041
1338,Bldg-385045,1430.66,0.0,Dallas,5021 James Ave,Fort Worth,TX,76115,32.67252,-97.345039,On Zayo Network,Fiber Only,Office - Single Tenant,2472.5," $73,812.50 ",73812.5,Bldg-385045
1339,Bldg-385047,1430.66,0.0,Dallas,3741 SW Loop 820,Fort Worth,TX,76133,32.672036,-97.374408,On Zayo Network,Fiber Only,Office - Single Tenant,310.73," $30,643.80 ",30643.8,Bldg-385047
1340,Bldg-385053,1430.66,0.0,Dallas,4209 Longstraw Dr,Fort Worth,TX,76137,32.866928,-97.292831,On Zayo Network,Fiber Only,Office - Single Tenant,2176.61," $66,415.25 ",66415.25,Bldg-385053
1341,Bldg-385054,1430.66,0.0,Dallas,4205 Basswood Blvd,Fort Worth,TX,76137,32.873408000000005,-97.292649,On Zayo Network,Fiber Only,Office - Single Tenant,4534.41," $125,360.25 ",125360.25,Bldg-385054
1342,Bldg-385055,1430.66,0.0,Dallas,4721 Ray White Rd,Keller,TX,76244,32.924178000000005,-97.284199,On Zayo Network,Fiber Only,Office - Single Tenant,6080.42," $164,010.50 ",164010.5,Bldg-385055
1343,Bldg-385056,1430.66,0.0,Dallas,2250 Alliance Blvd,Fort Worth,TX,76177,32.985506,-97.31326700000001,On Zayo Network,Fiber Only,Office - Single Tenant,4365.12," $121,128.00 ",121128.0,Bldg-385056
1344,Bldg-385057,1430.66,0.0,Dallas,5333 Lea Crest Ln,Fort Worth,TX,76135,32.831011,-97.420974,On Zayo Network,Fiber Only,Office - Single Tenant,536.81," $25,420.25 ",25420.25,Bldg-385057
1345,Bldg-385058,1430.66,0.0,Dallas,3201 Portales Dr,Fort Worth,TX,76116,32.727015,-97.469309,On Zayo Network,Fiber Only,Office - Single Tenant,1104.52," $39,613.00 ",39613.0,Bldg-385058
1346,Bldg-385059,1430.66,0.0,Dallas,6228 Crystal Lake Dr,Fort Worth,TX,76179,32.851489,-97.402969,On Zayo Network,Fiber Only,Office - Single Tenant,226.82," $25,609.20 ",25609.2,Bldg-385059
1347,Bldg-385060,1430.66,0.0,Dallas,5933 Geddes Ave,Fort Worth,TX,76107,32.728320000000004,-97.412231,On Zayo Network,Fiber Only,Office - Single Tenant,394.66," $35,679.60 ",35679.6,Bldg-385060
1348,Bldg-385061,1430.66,0.0,Dallas,6124 S Hulen St,Fort Worth,TX,76133,32.658563,-97.397977,On Zayo Network,Fiber Only,Office - Single Tenant,6059.41," $163,485.25 ",163485.25,Bldg-385061
1349,Bldg-385062,1430.66,0.0,Dallas,7655 Oakmont Blvd,Fort Worth,TX,76132,32.66231,-97.423581,On Zayo Network,Fiber Only,Office - Single Tenant,5853.97," $158,349.25 ",158349.25,Bldg-385062
1350,Bldg-385063,1430.66,0.0,Dallas,5045 Columbus Trl,Fort Worth,TX,76123,32.628253,-97.400924,On Zayo Network,Fiber Only,Office - Single Tenant,17112.63," $439,815.75 ",439815.75,Bldg-385063
1351,Bldg-385066,1430.66,0.0,Dallas,1600 Glasgow Rd,Fort Worth,TX,76134,32.663253000000005,-97.300881,On Zayo Network,Fiber Only,Office - Single Tenant,10930.33," $285,258.25 ",285258.25,Bldg-385066
1352,Bldg-385069,1430.66,0.0,Dallas,3209 Hemphill St,Fort Worth,TX,76110,32.703521,-97.33161899999999,On Zayo Network,Fiber Only,Office - Single Tenant,45.3," $14,718.00 ",14718.0,Bldg-385069
1353,Bldg-385110,1430.66,0.0,Dallas,13725 Stone Rd,Burleson,TX,76028,32.561017,-97.314102,On Zayo Network,Fiber Only,Office - Single Tenant,13256.91," $343,422.75 ",343422.75,Bldg-385110
1354,Bldg-385114,1430.66,0.0,Dallas,4705 Ray White Rd,Keller,TX,76244,32.924178000000005,-97.284242,On Zayo Network,Fiber Only,Office - Single Tenant,6067.59," $163,689.75 ",163689.75,Bldg-385114
1355,Bldg-385115,1430.66,0.0,Dallas,2500 SW Loop 820,Fort Worth,TX,76115,32.6680556,-97.35404820000001,Not on Zayo Network,Stubbed,Office - Single Tenant,649.33," $28,233.25 ",28233.25,Bldg-385115
1356,Bldg-385116,1430.66,0.0,Dallas,120 NW 22nd St,Fort Worth,TX,76164,32.78445,-97.349334,On Zayo Network,Fiber Only,Office - Single Tenant,3554.93," $100,873.25 ",100873.25,Bldg-385116
1357,Bldg-385119,1430.66,0.0,Dallas,1300 Everman Pkwy,Fort Worth,TX,76140,32.627373,-97.309872,On Zayo Network,Fiber Only,Office - Single Tenant,3438.65," $97,966.25 ",97966.25,Bldg-385119
1358,Bldg-385131,1430.66,0.0,Dallas,2521 Texas 114,Justin,TX,76247,33.034838,-97.32310600000001,On Zayo Network,Fiber Only,Cell Site,17183.33," $441,583.25 ",441583.25,Bldg-385131
1359,Bldg-385285,985.19,0.0,Dallas,505 W Felix St,Fort Worth,TX,76115,32.6781842,-97.3330177,On Zayo Network,On-Net,Local/State Government,2486.11," $74,152.75 ",74152.75,Bldg-385285
1360,Bldg-385289,2861.32,0.0,Dallas,3525 Marquita Dr,Fort Worth,TX,76116,32.7200981,-97.4431953,On Zayo Network,On-Net,Local/State Government,759.8," $30,995.00 ",30995.0,Bldg-385289
1361,Bldg-386400,557.04,0.0,Atlanta,6750 Peachtree Industrial Blvd,Atlanta,GA,30360,33.930182,-84.271445,On Zayo Network,Restricted,Residential - Multi Tenant,1906.21," $55,749.04 ",55749.04,Bldg-386400
1362,Bldg-386409,1306.16,0.0,Atlanta,500 Briarvista Way NE,Atlanta,GA,30329,33.81462979999999,-84.331325,On Zayo Network,Restricted,Residential - Multi Tenant,862.73," $30,705.52 ",30705.52,Bldg-386409
1363,Bldg-386426,653.08,0.0,Atlanta,4777 Ashford Dunwoody Rd,Atlanta,GA,30338,33.935472,-84.337334,On Zayo Network,Restricted,Residential - Multi Tenant,186.76," $15,602.80 ",15602.8,Bldg-386426
1364,Bldg-386429,653.08,0.0,Atlanta,3900 George Busbee Pkwy NW,Kennesaw,GA,30144,34.046017,-84.57658459999999,On Zayo Network,Restricted,Residential - Multi Tenant,3287.46," $88,899.04 ",88899.04,Bldg-386429
1365,Bldg-386448,653.08,0.0,Atlanta,3800 Brockett Trl,Clarkston,GA,30021,33.821942,-84.23404599999999,On Zayo Network,Restricted,Residential - Multi Tenant,645.5," $25,492.00 ",25492.0,Bldg-386448
1366,Bldg-386463,653.08,0.0,Atlanta,3100 Sweetwater Rd,Lawrenceville,GA,30044,33.9506655,-84.10690550000001,On Zayo Network,Restricted,Residential - Multi Tenant,2281.65," $64,759.60 ",64759.6,Bldg-386463
1367,Bldg-386467,653.08,0.0,Atlanta,3131 N Druid Hills Rd,Decatur,GA,30033,33.812371,-84.30495,On Zayo Network,Restricted,Residential - Multi Tenant,2797.22," $77,133.28 ",77133.28,Bldg-386467
1368,Bldg-386520,653.08,0.0,Atlanta,18000 Masters Way,Alpharetta,GA,30005,34.094007,-84.23405,On Zayo Network,Restricted,Residential - Multi Tenant,1362.42," $42,698.08 ",42698.08,Bldg-386520
1369,Bldg-386538,653.08,0.0,Atlanta,1491 Druid Valley Dr NE,Atlanta,GA,30329,33.8264002,-84.3304637,On Zayo Network,Restricted,Residential - Multi Tenant,527.47," $22,659.28 ",22659.28,Bldg-386538
1370,Bldg-386552,653.08,0.0,Atlanta,1045 Holcomb Bridge Rd,Roswell,GA,30076,34.024794,-84.33254000000001,Not on Zayo Network,Stubbed,Residential - Multi Tenant,434.22," $23,026.60 ",23026.6,Bldg-386552
1371,Bldg-386586,653.08,0.0,Atlanta,7350 Campbellton Rd SW,Atlanta,GA,30331,33.692094,-84.627028,On Zayo Network,Restricted,Residential - Multi Tenant,1129.9," $37,117.60 ",37117.6,Bldg-386586
1372,Bldg-386589,653.08,0.0,Atlanta,800 Allgood Rd,Marietta,GA,30062,33.970789,-84.532614,On Zayo Network,Restricted,Residential - Multi Tenant,242.95," $17,288.50 ",17288.5,Bldg-386589
1373,Bldg-386600,1306.16,0.0,Atlanta,7250 Campbellton Rd SW,Atlanta,GA,30331,33.691575,-84.623926,On Zayo Network,Restricted,Residential - Multi Tenant,449.91," $23,497.30 ",23497.3,Bldg-386600
1374,Bldg-386611,653.08,0.0,Atlanta,6215 Johns Creek Cmns,Duluth,GA,30097,34.050153,-84.17858000000001,On Zayo Network,Restricted,Residential - Multi Tenant,777.13," $28,651.12 ",28651.12,Bldg-386611
1375,Bldg-386635,653.08,0.0,Atlanta,3799 N Decatur Rd,Decatur,GA,30032,33.784575,-84.23985400000001,On Zayo Network,Restricted,Residential - Multi Tenant,427.64," $22,829.20 ",22829.2,Bldg-386635
1376,Bldg-386647,653.08,0.0,Atlanta,3536 Indian Creek Way,Clarkston,GA,30021,33.7968219,-84.24464090000001,On Zayo Network,Restricted,Residential - Multi Tenant,561.26," $23,470.24 ",23470.24,Bldg-386647
1377,Bldg-386714,653.08,0.0,Atlanta,1435 Boggs Rd,Duluth,GA,30096,33.9525656,-84.0919647,On Zayo Network,Restricted,Residential - Multi Tenant,3106.21," $84,549.04 ",84549.04,Bldg-386714
1378,Bldg-386716,653.08,0.0,Atlanta,1136 Commons Ln,Marietta,GA,30062,33.979031,-84.528415,On Zayo Network,Restricted,Residential - Multi Tenant,1490.58," $45,773.92 ",45773.92,Bldg-386716
1379,Bldg-386719,653.08,0.0,Atlanta,1250 Powder Springs St,Marietta,GA,30064,33.9246312,-84.5792612,On Zayo Network,Restricted,Residential - Multi Tenant,962.23," $33,093.52 ",33093.52,Bldg-386719
1380,Bldg-386721,653.08,0.0,Atlanta,1295 Franklin Dr SE,Marietta,GA,30067,33.921984,-84.499004,On Zayo Network,Restricted,Residential - Multi Tenant,1383.43," $43,202.32 ",43202.32,Bldg-386721
1381,Bldg-390885,438.72,0.0,Atlanta,N Decatur Rd & Northern Ave,Scottdale,GA,30079,33.786803000000006,-84.245825,On Zayo Network,On-Net,Splice Point,12.32," $10,369.60 ",10369.6,Bldg-390885
1382,Bldg-390887,472.39,0.0,Atlanta,Franklin Rd SE & Kingston Ct,Marietta,GA,30067,33.925825,-84.49198299999999,On Zayo Network,Fiber Only,Splice Point,13.95," $10,418.50 ",10418.5,Bldg-390887
1383,Bldg-390889,466.19,0.0,Atlanta,Pleasant Hill Rd & Club Dr,Duluth,GA,30096,33.940653000000005,-84.121881,On Zayo Network,On-Net,Splice Point,10.83," $10,324.90 ",10324.9,Bldg-390889
1384,Bldg-390891,918.76,0.0,Atlanta,Riverdale Rd & Garden Walk Blvd,Atlanta,GA,30349,33.596981,-84.429133,On Zayo Network,On-Net,Splice Point,1662.88," $49,909.12 ",49909.12,Bldg-390891
1385,Bldg-390893,564.81,0.0,Atlanta,Steve Reynolds Blvd NW & Satellite Blvd,Duluth,GA,30096,33.956072,-84.141414,On Zayo Network,Fiber Only,Splice Point,9.55," $10,286.50 ",10286.5,Bldg-390893
1386,Bldg-390895,824.52,0.0,Atlanta,Executive Park S & Executive Park Dr NE,Atlanta,GA,30324,33.827894,-84.338383,On Zayo Network,On-Net,Splice Point,2.65," $10,079.50 ",10079.5,Bldg-390895
1387,Bldg-390897,0.0,0.0,Atlanta,Button Gwineett Dr & Crescent Dr,Doraville,GA,30340,33.907481,-84.235314,On Zayo Network,On-Net,Splice Point,64.79," $11,943.70 ",11943.7,Bldg-390897
1388,Bldg-391047,768.34,0.0,Dallas,1040 E Enon Ave,Fort Worth,TX,76140,32.630976000000004,-97.263917,On Zayo Network,Fiber Only,Cell Site,15220.68," $392,517.00 ",392517.0,Bldg-391047
1389,Bldg-409718,438.82,0.0,Atlanta,Peachtree Corners Cir NW & Corners Industrial Ct NW,Norcross,GA,30071,33.942240000000005,-84.250052,On Zayo Network,Fiber Only,Splice Point,4062.26," $107,494.24 ",107494.24,Bldg-409718
1390,Bldg-409725,337.3,0.0,Atlanta,Old Norcross Rd & Breckinridge Blvd,Duluth,GA,30096,33.572701,-84.63417,On Zayo Network,Fiber Only,Splice Point,36362.92," $882,710.08 ",882710.08,Bldg-409725
1391,Bldg-409728,865.62,0.0,Atlanta,Clairmont Rd and Dresden Dr,Atlanta,GA,30345,33.515498,-84.183482,On Zayo Network,Fiber Only,Splice Point,70163.77," $1,693,930.48 ",1693930.48,Bldg-409728
1392,Bldg-416226,4110.7,0.0,Denver,E Briarwood Ave & S Tucson Way,Centennial,CO,80112,39.5932205,-104.8358104,On Zayo Network,Fiber Only,Splice Point,99.55," $16,879.75 ",16879.75,Bldg-416226
1393,Bldg-424270,0.0,0.0,Dallas,"6567 Headquarters Dr, Bldg W2",Plano,TX,75024,33.0813084,-96.84804749999999,On Zayo Network,Fiber Only,Office - Multi Tenant,3284.98," $94,124.50 ",94124.5,Bldg-424270
1394,Bldg-427584,330.38,0.0,Atlanta,Hambrick Rd & Memorial Dr,Stone Mountain,GA,30083,33.80115,-84.206342,On Zayo Network,Fiber Only,Splice Point,20.26," $10,607.80 ",10607.8,Bldg-427584
1395,Bldg-427587,196.69,0.0,Atlanta,Cobb Pkwy & Ridenour Blvd NW,Kennesaw,GA,30152,33.996958,-84.58510600000001,On Zayo Network,Fiber Only,Splice Point,18.82," $10,564.60 ",10564.6,Bldg-427587
1396,Bldg-427589,546.67,0.0,Atlanta,N Jamestown Rd & N Druid Hills Rd,Decatur,GA,30033,33.812647,-84.304722,On Zayo Network,Fiber Only,Splice Point,2695.11," $74,682.64 ",74682.64,Bldg-427589
1397,Bldg-427592,602.67,0.0,Atlanta,Lavista Rd & N Druid Hills Rd,Atlanta,GA,30329,33.817658,-84.311853,On Zayo Network,Fiber Only,Splice Point,19.36," $10,580.80 ",10580.8,Bldg-427592
1398,Bldg-430316,1030.59,1060.3,Dallas,8750 N Central Expy,Dallas,TX,75231,32.8666715,-96.7684355,On Zayo Network,Fiber Only,Office - Multi Tenant,241.9," $26,514.00 ",26514.0,Bldg-430316
1399,Bldg-430364,526.49,0.0,Atlanta,Holcomb Br Rd & Old Roswell Pl,Roswell,GA,30075,34.035197,-84.342153,On Zayo Network,Fiber Only,Splice Point,2.37," $10,071.10 ",10071.1,Bldg-430364
1400,Bldg-436420,722.24,0.0,Dallas,2400 NE Green Oaks Blvd,Arlington,TX,76006,32.784157,-97.066487,On Zayo Network,On-Net,Cell Site,124.65," $19,479.00 ",19479.0,Bldg-436420
1401,Bldg-436423,768.34,0.0,Dallas,10701-A BLACK WALNUT DR,Dallas,TX,75243,32.914912,-96.709251,On Zayo Network,Fiber Only,Cell Site,975.21," $36,380.25 ",36380.25,Bldg-436423
1402,Bldg-436444,752.96,0.0,Dallas,5033 Clover Valley Dr,The Colony,TX,75056,33.084419,-96.885885,On Zayo Network,Fiber Only,Small Cell,14040.99," $363,024.75 ",363024.75,Bldg-436444
1403,Bldg-436446,676.14,0.0,Dallas,1205 S White Chapel Blvd,Southlake,TX,76092,32.926212,-97.156018,On Zayo Network,Fiber Only,Small Cell,23.82," $13,429.20 ",13429.2,Bldg-436446
1404,Bldg-436447,714.55,0.0,Dallas,1601 W State Highway 114,Grapevine,TX,76051,32.933202,-97.09651600000001,On Zayo Network,Restricted,Small Cell,24.34," $13,460.40 ",13460.4,Bldg-436447
1405,Bldg-440407,367.36,0.0,Atlanta,Town Park Dr & Town Park Ln,Evans,GA,30809,34.0399407,-84.5655064,On Zayo Network,Fiber Only,Splice Point,799.52," $29,188.48 ",29188.48,Bldg-440407
1406,Bldg-440408,823.36,0.0,Atlanta,Big Shanty Rd & Chastain Rd NW,Kennesaw,GA,30144,34.029986,-84.583833,On Zayo Network,Fiber Only,Splice Point,1.71," $10,051.30 ",10051.3,Bldg-440408
1407,Bldg-450164,1610.0,578.2,Dallas,7415 Whitehall St,Fort Worth,TX,76118,32.806618,-97.220167,Not on Zayo Network,Type 2,Office - Single Tenant,1006.0," $37,150.00 ",37150.0,Bldg-450164
1408,Bldg-456456,2899.42,1368.8,Dallas,1625 Wallace Dr,Carrollton,TX,75006,32.941206,-96.921538,Not on Zayo Network,Type 2,Office - Single Tenant,," $12,000.00 ",12000.0,Bldg-456456
1409,Bldg-456760,475.77,0.0,Atlanta,E Ponce De Leon Ave & Mountain Industrial Blvd,Stone Mountain,GA,30083,33.826014,-84.196058,Not on Zayo Network,Stubbed,Splice Point,," $10,000.00 ",10000.0,Bldg-456760
1410,Bldg-456897,1959.2400000000002,0.0,Atlanta,8800 Dunwoody Pl,Atlanta,GA,30350,33.993442,-84.347509,On Zayo Network,Fiber Only,Residential - Multi Tenant,1116.27," $36,790.48 ",36790.48,Bldg-456897
1411,Bldg-456994,653.08,0.0,Atlanta,5000 S Lincoln Trace Ave SE,Smyrna,GA,30080,33.891853000000005,-84.474757,On Zayo Network,Fiber Only,Residential - Multi Tenant,509.85," $22,236.40 ",22236.4,Bldg-456994
1412,Bldg-457318,653.08,0.0,Atlanta,500 Northside Cir NW,Atlanta,GA,30309,33.799009999999996,-84.404358,Not on Zayo Network,Stubbed,Residential - Multi Tenant,1094.5," $36,268.00 ",36268.0,Bldg-457318
1413,Bldg-457758,2145.4,0.0,Denver,30th St & Blake St,Denver,CO,80205,39.763621,-104.98226000000001,On Zayo Network,Fiber Only,Splice Point,19.34," $13,270.30 ",13270.3,Bldg-457758
1414,Bldg-458455,568.59,404.77,Atlanta,3280 Green Pointe Pkwy NW,Peachtree Corners,GA,30092,33.943103,-84.260853,Not on Zayo Network,Type 2,Office - Single Tenant,," $10,000.00 ",10000.0,Bldg-458455
1415,Bldg-459907,614.66,0.0,Dallas,3001 Dallas Pkwy,Frisco,TX,75034,33.103973100000005,-96.8238585,On Zayo Network,Fiber Only,Office - Multi Tenant,," $12,000.00 ",12000.0,Bldg-459907
1416,Bldg-460190,786.78,0.0,Atlanta,5955 State Bridge Rd,Duluth,GA,30097,34.011416,-84.183444,On Zayo Network,Fiber Only,Cell Site,121.85," $13,655.50 ",13655.5,Bldg-460190
1417,Bldg-464007,679.98,0.0,Atlanta,1949 Breckinridge Blvd NW,Lawrenceville,GA,30043,33.963508000000004,-84.089063,On Zayo Network,Fiber Only,Cell Site,4.35," $10,130.50 ",10130.5,Bldg-464007
1418,Bldg-464049,814.43,0.0,Atlanta,1488 Highway 92 N,Fayetteville,GA,30214,33.524606,-84.50542,On Zayo Network,On-Net,Cell Site,," $10,000.00 ",10000.0,Bldg-464049
1419,Bldg-464059,1175.55,0.0,Dallas,1301 Rose Ave,Decatur,TX,76234,33.236378,-97.599636,On Zayo Network,On-Net,Small Cell,," $12,000.00 ",12000.0,Bldg-464059
1420,Bldg-475579,293.5,0.0,Atlanta,Holcomb Bridge Rd & Champions Green Pkwy,Alpharetta,GA,30022,33.999428,-84.28406899999999,On Zayo Network,Fiber Only,Splice Point,1.37," $10,041.10 ",10041.1,Bldg-475579
1421,Bldg-479066,653.08,0.0,Atlanta,4403 Northside Pkwy NW,Atlanta,GA,30327,33.864525,-84.450251,On Zayo Network,Fiber Only,Residential - Multi Tenant,21.63," $10,648.90 ",10648.9,Bldg-479066
1422,Bldg-480505,983.46,0.0,Dallas,829-A North St Augustine Road,Dallas,TX,75217,32.698449,-96.657112,On Zayo Network,Fiber Only,Small Cell,," $12,000.00 ",12000.0,Bldg-480505
1423,Bldg-480765,945.05,0.0,Dallas,300-304 E Peter Smith St,Fort Worth,TX,76104,32.739937,-97.323594,On Zayo Network,On-Net,Small Cell,325.88," $31,552.80 ",31552.8,Bldg-480765
1424,Bldg-484111,653.08,0.0,Atlanta,860 Franklin Gtwy SE,Marietta,GA,30067,33.932021,-84.498572,Not on Zayo Network,Stubbed,Residential - Multi Tenant,39.81," $11,194.30 ",11194.3,Bldg-484111
1425,Bldg-489601,62.71,0.0,Atlanta,100 Rowan Dr,McDonough,GA,30252,33.5073,-84.1041,On Zayo Network,Fiber Only,Splice Point,," $10,000.00 ",10000.0,Bldg-489601
1426,Bldg-489603,87.68,0.0,Atlanta,101 Watkins Glen Dr,McDonough,GA,30252,33.5518,-84.1124,On Zayo Network,Fiber Only,Splice Point,," $10,000.00 ",10000.0,Bldg-489603
1427,Bldg-489604,19.15,0.0,Atlanta,1011 Branchwind Close,Roswell,GA,30076,33.9987,-84.3046,On Zayo Network,Fiber Only,Splice Point,," $10,000.00 ",10000.0,Bldg-489604
1428,Bldg-489605,5.0,0.0,Atlanta,1034 University Center Ln,Lawrenceville,GA,30043,33.9796,-84.0032,On Zayo Network,Fiber Only,Splice Point,," $10,000.00 ",10000.0,Bldg-489605
1429,Bldg-489606,47.73,0.0,Atlanta,1034 US 278,Decatur,GA,30030,33.765,-84.3104,On Zayo Network,Fiber Only,Splice Point,," $10,000.00 ",10000.0,Bldg-489606
1430,Bldg-489608,39.96,0.0,Atlanta,1046 Ga 8,Lawrenceville,GA,30045,33.9718,-83.9493,On Zayo Network,Fiber Only,Splice Point,," $10,000.00 ",10000.0,Bldg-489608
1431,Bldg-489609,1.67,0.0,Atlanta,105 Auburn Ave NE,Atlanta,GA,30303,33.7555,-84.3841,On Zayo Network,Fiber Only,Splice Point,37.21," $11,116.30 ",11116.3,Bldg-489609
1432,Bldg-489610,134.86,0.0,Atlanta,10505 Sandpiper Rd,Jonesboro,GA,30238,33.4685,-84.3415,On Zayo Network,Fiber Only,Splice Point,1642.8," $49,427.20 ",49427.2,Bldg-489610
1433,Bldg-489611,6.93,0.0,Atlanta,1051 Ridge Ave SW,Atlanta,GA,30315,33.7258,-84.3918,On Zayo Network,Fiber Only,Splice Point,1502.1," $46,050.40 ",46050.4,Bldg-489611
1434,Bldg-489614,1.38,0.0,Atlanta,107 3rd St NE,Atlanta,GA,30308,33.7736,-84.3838,On Zayo Network,Fiber Only,Splice Point,7.43," $10,222.90 ",10222.9,Bldg-489614
1435,Bldg-489615,2.22,0.0,Atlanta,108 Harris St NW,Atlanta,GA,30303,33.7609,-84.3907,On Zayo Network,Fiber Only,Splice Point,415.18," $22,455.40 ",22455.4,Bldg-489615
